4155751,Florida,Florida,"FL,Floarida,Florid,Florida,Florida Shitati,Florida suyu,Floridae,Floride,Florido,Florinta,Floryda,Fluoreda,Fluorėda,Flòrida,Flórida,Flórída,Flórídạ,Fu-lo-li-that,Fu-lò-lî-tha̍t,Gah Bikeeʼ Taahiʼahi,Gah Bikeeʼ Taahíʼahí,Ploorid,Pololika,Shtat Flaryda,State of Florida,Sunshine State,Tegesta,falaurida,florida,flwryda,flwryda ayalty,fu luo li da zhou,furorida zhou,fylwryda,peullolida ju,phlarida,phlearida,phlorida,plorida,plwrydh,pulorita,rath flxrida,Φλόριντα,Плоорид,Флоридæ,Флорида,Флориде,Штат Фларыда,Ֆլորիդա,פלארידע,פלורידה,فئلوریدا,فلوريدا,فلوریدا,فلوریدا ایالتی,فلوریڈا,فلۆریدا,फ़्लोरिडा,फ्लोरिडा,फ्लोरिदा,ফ্লোরিডা,ਫ਼ਲੌਰਿਡਾ,புளோரிடா,ఫ్లోరిడా,ಫ್ಲಾರಿಡ,ഫ്ലോറിഡ,รัฐฟลอริดา,ཧྥོ་ལོ་རི་ཌ།,ဖလော်ရီဒါပြည်နယ်,ფლორიდა,ፍሎሪዳ,ᑉᓘᕇᑖ,フロリダ州,佛罗里达州,佛羅里達州,플로리다 주",28.75054,-82.5001,A,ADM1,US,,FL,,,,17671452,26,32,America/New_York,2014-08-05,No county fips found
4197000,Georgia,Georgia,"Chacha,Dzhordzhija,Estado de Georgia,GA,Georgia,Georgie,Georgio,Geórgia,Géorgie,Peach State,State of Georgia,The Colony of Georgia in America,jojia,jojia zhou,qiao zhi ya,Джорджия,ジョージア州,乔治亚,조지아",32.75042,-83.50018,A,ADM1,US,,GA,,,,8975842,155,161,America/New_York,2017-01-23,No county fips found
4273857,Kansas,Kansas,"Cansas,Cansia,Estado de Kansas,KS,Kaanzs,Kanekaka,Kansas,Kansas suyu,Kansaso,Kansia,Kanzas,Kanzas Shitati,Kanzasa,Kanzasas,Kanzasos,Kensas,Kham-sat-su,Khâm-sat-sṳ̂,Konzas,Kánzạs,Kènsas,Shadiʼaahji Dzigaii,Shtat Kanzas,Shádiʼááhjí Dzígaii,State of Kansas,Sunflower State,gan sha zhou,kaenjaseu ju,kan sa si zhou,kansas,kansasa,kanzas,kanzas ayalty,kanzasu zhou,kanzys,kencas,kensasa,knsas,kyanasasa,kyansasa,qnzs,Κάνσας,Каанзс,Канзас,Штат Канзас,Կանզաս,קנזס,קענזעס,كانساس,کانزاس,کانزاس ایالتی,کنساس,ܟܐܢܣܐܣ,कन्सास,कान्सास,कान्सास्,कॅन्सस,केन्सास,केन्‍सास,ক্যানসাস,ক্যান্সাস,ਕਾਂਸਸ,કેન્સાસ,கேன்சஸ்,కాన్సాస్,ಕನ್ಸಾಸ್/ಕಾನ್ಸಾಸ್‌‌,കാൻസസ്,รัฐแคนซัส,ཁན་སཱ་སི།,ကန်းဆပ်ပြည်နယ်,კანზასი,ካንሳስ,カンザス州,堪薩斯州,干沙州,캔자스 주",38.50029,-98.50063,A,ADM1,US,,KS,,,,2740759,545,546,America/Chicago,2016-05-03,No county fips found
4277981,Republican River,Republican River,"Buffalo-Dung River,Coster Blanches,Ki-ra-ru-tah,Ki-rara-tu,Mahohevaohe,Manure River,Republican Fork,Republican Fork of Kanzas River,Republican River,Riviere Republicaine",39.06,-96.8014,H,STM,US,,KS,,,,0,318,322,America/Chicago,2011-12-11,No county fips found
4318307,Bunchs Bend,Bunchs Bend,,32.90221,-91.16861,H,STMB,US,,MS,,,,0,28,30,America/Chicago,2019-03-29,No county fips found
4331987,Louisiana,Louisiana,"Estado de Louisiana,LA,Loisiana,Louisiana,Louisiana osariik,Louisiana suyu,Louisiane,Louisiann-a,Louisianne,Louisiāna,Louiziana,Loyizanna Shitati,Loïsiana,Lu-yi-su-on-na,Lu-yi-sṳ̂-ôn-ná,Ludoviciana,Luikiana,Luisian-a,Luisiana,Luizeana,Luiziana,Luizianae,Luiziane,Luiziano,Luizijana,Luiziāna,Luizjana,Luizėana,Lujziana,Luwisiana,Luwisiyana,Luwisiánà,Lwiziana,Pelican State,Shtat Luizijana,State of Louisiana,Tonteel Chʼinili,Tónteel Chʼínílį́,la Luisiana,lu yi si an na zhou,lu'ijhiyana,lu'ijiyana,lu'isiyana,lu'izi'ana,lu'iziyana,lu-ijiaena ju,luciyana,luiziana,lusiyana,luyisiyana,lwyyzyana,lwyyzyana ayalty,lwyzyana,lwzyana,lyu'isiyana,rath luyseiyna,ruijiana zhou,Λουιζιάνα,Лувизән,Луизианæ,Луизиана,Луизиане,Луизијана,Луйзиана,Луїзіана,Штат Луізіяна,Լուիզիանա,לואיזיאנא,לואיזיאנה,لوئزیانا,لوئیزیانا,لوئیزیانا ایالتی,لوزیانا,لويزيانا,لوٙئیزیانا,لویزیانا,लुइजियाना,लुईज़ियाना,लुईजियाना,लुईझियाना,লুইজিয়ানা,লুইসিয়ানা,ਲੂਈਜ਼ੀਆਨਾ,લ્યુઇસિયાના,லூசியானா,లూసియానా,ಲೂಯಿಸಿಯಾನ,ലുയീസിയാന,รัฐลุยเซียนา,ལུའི་ཟི་ཨཱན་ནཱ།,လူဝီစီယားနားပြည်နယ်,ლუიზიანა,ሉዊዚያና,ᓗᐄᓰᐋᓈ,ルイジアナ州,路易斯安那州,루이지애나 주",31.00047,-92.0004,A,ADM1,US,,LA,,,,4515939,14,15,America/Chicago,2016-08-05,No county fips found
4351177,Chesapeake Bay,Chesapeake Bay,"Bahia De Madre De Dios,Bahia De Santa Maria,Bahia De Santa Maria *,Bahia Del Jacan *,Bahia de Madre de,Baie de Chesapeake,Bay of Chesapeack,Bay of Chesapeacke,Bay of Chesepian,Bay of Chespiock,Bay of Chisapeack,Bay of the Chessepian,Cheapeak Bay,Chesapeac Bay,Chesapeack Bay,Chesapeake Bay,Chesapeake Baye,Chesapsyocke Bay,Cheseapeack Bay,Cheseapeak Bay,Chesepioc Bay,Chesepiooc,Chesopeak Bay,Chesopeiack Bay,Chesupioc Bay,Chisapeask Bay,The Bay of Checepiacke,The Great Water,Virginian Bay",37.96186,-76.17834,H,BAY,US,,,,,,0,0,-9999,America/New_York,2019-03-13,No county fips found
4361885,Maryland,Maryland,"MD,Ma-li-lan,Marialand,Marianland,Marieland,Mariland,Marilando,Mary-Land,Maryaland,Marylan,Maryland,Maryland Shitati,Maryland suyu,Marylân,Md.,Meelin Hahoodzo,Mehrilehnd,Mehrilend,Melelana,Meriland,Merilandas,Merilands,Merilann,Merilant,Merilend,Merilenda,Merriland,Mâ-lî-làn,Méelin Hahoodzo,Mérílạnd,Mērilenda,Old Line State,Shtat Mehrylend,State of Maryland,Terra Mariae,Tir Maria,ma li lan zhou,mairilainda,maryland,melillaendeu ju,merilainda,merilamda,merilantu,merilendi,merilyand,merilyanda,merirando zhou,mrylnd,mrylnd ayalty,myryland,mێrylەnd,Μέριλαντ,Мериленд,Меріленд,Мэриленд,Мэрилэнд,Штат Мэрыленд,Մերիլենդ,מארילאנד,מרילנד,مئریلأند,ماريلاند,مریلند,مریلند ایالتی,میرِلَنڈ,میری لینڈ,مێریلەند,ܡܐܪܝܠܐܢܕ,मेरिलैण्ड,मेरिल्यान्ड,मेरिल्यान्द,मेरीलँड,मेरील्यान्ड,मैरिलैण्ड,মেরিল্যান্ড,ਮੈਰੀਲੈਂਡ,மேரிலாந்து,మేరీల్యాండ్,ಮೇರಿಲ್ಯಾಂಡ್,മെരിലാൻ‌ഡ്,รัฐแมริแลนด์,མ་རིས་ལེན་ཌ།,မေရီလန်းပြည်နယ်,მერილენდი,ሜሪላንድ,メリーランド州,馬利蘭州,马里兰州,메릴랜드 주",39.00039,-76.74997,A,ADM1,US,,MD,,,,5624246,42,51,America/New_York,2018-10-26,No county fips found
4398678,Missouri,Missouri,"Estado de Missouri,Ipinle Missouri,MO,Mesuris,Met-su-li,Me̍t-sû-lî,Mikouli,Misoria,Misouri,Missori,Missori Shitati,Missorí,Missouri,Missouri osariik,Missouri suyu,Missoury,Missoùri,Missuri,Missuri stati,Missuri ştatı,Missuria,Missúri,Misuri,Misurio,Misuris,Misūri,Misūris,Mizouri,Mizuri,Mizurị,Mizuuri,Mėsūris,Show-Me State,Shtat Misury,State of Missouri,To Dzigaii Nili,Tó Dzígaii Nílį́,mi su li zhou,micuri,mijauri,mijhori,mijuli ju,misauri,miseari,misuri,misuris shtʼatʼi,mizuri,mizuri zhou,mswry,myswry,myzwry,myzwry ayalty,rath missuri,Ìpínlẹ̀ Missouri,Μιζούρι,Мизуури,Миссури,Мисури,Міссурі,Штат Місуры,Միսսուրի,מיזורי,مسوری,ميزورى,ميزوري,میزوری,میزوری ایالتی,میسوٙری,ܡܝܙܘܪܝ,मिज़ूरी,मिजौरी,मिसूरी,मिसौरी,মিসৌরি,ਮਿਜ਼ੂਰੀ,મિઝોરી,மிசூரி,ಮಿಸೌರಿ,മിസോറി,รัฐมิสซูรี,မစ်ဆိုရီပြည်နယ်,მისურის შტატი,ሚዙሪ,ミズーリ州,密苏里州,密蘇里州,미주리 주",38.25031,-92.50046,A,ADM1,US,,MO,,,,5768151,238,246,America/Chicago,2016-05-03,No county fips found
4436296,Mississippi,Mississippi,"Estado de Mississippi,Ipinle Mississippi,MS,Magnolia State,Mesesepe,Met-si-si-pi,Me̍t-sî-sî-pí,Mikikipi,Misciscippi,Misisip,Misisipe,Misisipi,Misisipii Hahoodzo,Misisipio,Misisipė,Missisipi,Missisipi Shitati,Mississipi,Mississippi,Mississippi osariik,Mississippi suyu,Mississippia,Mississippy,Mississipí,Mississípi,Mísísípii Hahoodzo,Mėsėsėpė,Shtat Misisipi,State of Mississippi,mi xi xi bi zhou,micicippi,mishishippi zhou,misisipi,misisipi ju,misisippi,misisipʼis shtʼatʼi,mssspy,msyspy,msysyby,my sy sy py,mysysypy,mysysypy ayalty,rath mississippi,Ìpínlẹ̀ Mississippi,Μισισίπι,Мисисип,Мисисипи,Миссисипи,Миссиссиппи,Міссісіпі,Штат Місісіпі,Միսսիսիպի,מיסיסיפי,مسسسپی,مسيسيبى,مسيسيبي,مسیسپی,می سی سی پی,میسیسیپی,میسیسیپی ایالتی,می‌سی‌سی‌پی,मिसिसिपि,मिसिसिपी,मिसिसिप्पी,মিসিসিপি,ਮਿਸੀਸਿੱਪੀ,மிசிசிப்பி,మిసిసిపీ,മിസിസിപ്പി,รัฐมิสซิสซิปปี,མི་སི་སི་ཕི།,မစ္စစ္စပီပြည်နယ်,მისისიპის შტატი,ሚሲሲፒ,ᒦᓰᓰᐲ,ミシシッピ州,密西西比州,미시시피 주",32.75041,-89.75036,A,ADM1,US,,MS,,,,2901371,110,122,America/Chicago,2016-05-03,No county fips found
4436418,Montezuma Bend,Montezuma Bend,,34.42199,-90.58245,H,STMB,US,,AR,,,,0,44,49,America/Chicago,2019-03-29,No county fips found
4482348,North Carolina,North Carolina,"Ar Karelajn,Ariwa Carolina,Bac Carolina,Bắc Carolina,Caegat Karolinae,Carolin-a del Nord,Carolin-a dël Nòrd,Carolina Hwoaie,Carolina Mictlampa,Carolina Mictlāmpa,Carolina Septentrionalis,Carolina Thuaidh,Carolina Utara,Carolina a Tuath,Carolina de Nord,Carolina del Nord,Carolina del Norte,Carolina del Nòrd,Carolina do Norte,Carolina du Nord,Carolina dû Nord,Caroline du Nord,Carolinn-a do Nord,Curcer Karolina,Davvi-Carolina,Estado de Carolina del Norte,Eszak-Karolina,Gogledd Carolina,Hilagang Karolina,Hyusisayin Karolina,Ipar Carolina,Judvel Karoline,Jydvel Karolina,Karolin dino,Karolin dinò,Karolina Gledh,Karolina Polnocna,Karolina Północna,Karolina del Norte,Karolinai Shimoli,Karolinaya Bakur,Karolinaya Zimey,Karolinaya Zımey,Karolînaya Bakur,Khojto Karolina,Khotu Karolina,Kuilbaseda Karolina,Kuzey Karolina,NC,Nahookosji Keelaanah Hahoodzo,Noard-Karolina,Noord-Carolina,Nord Carolina,Nord-Carolina,Norda Karolino,Nordal Karolina,Nordur-Karolina,Nort Karolina,Nort Kárólínạ,North Carolina,North Carolina suyu,Northcarolina,Norður-Karólína,Norþcarolīna,Not Carolina,Náhookǫsjí Kééláanah Hahoodzo,Pangulung Carolina,Pet Kha-lo-loi-nap,Pet Khà-lò-lòi-na̍p,Pivnichna Karolina,Pohja-Carolina,Pohjois-Carolina,Poyraz Karolina,Pulnocno Karolina,Põhja-Carolina,Půłnocno Karolina,Severna Karolina,Severnaja Karolina,Severni Karolina,Severná Karolína,Severní Karolína,Shimaliy Karolina Shitati,Shimoliy Karolina,Shtat Paunochnaja Karalina,Siaures Karolina,Simali Karolina,Sjeverna Karolina,State of North Carolina,Tar Heel State,Voreia Karolina,Yvate Karolina,Ziemelkarolina,Ziemeļkarolīna,bei ka luo lai na zhou,karwlayna alshmalyh,karwlayna alshmalyt,karwlyna shwmaly,karwlynay shmaly,nartha kerolaina,nartha kyarola'ina,nartha kyarolina,northa kerolina,noseukaelollaina ju,nosukaroraina zhou,qrwlyynh hzpwnyt,shmal karwlyna ayalty,shmaly karwlyna,shmaly kyrwlayna,utari kairolina,uttara kairolina,uttara kerolina,uttara kyarolina,vata karolaina,Àríwá Carolina,Çурçĕр Каролина,Észak-Karolina,Şimali Karolina,Šiaurės Karolina,Βόρεια Καρολίνα,Ар Карелайн,Йыдвел Каролина,Йӱдвел Каролине,Каролинаи Шимолӣ,Къилбаседа Каролина,Північна Кароліна,Северна Каролина,Северная Каролина,Солтүстік Каролина,Төньяк Каролина,Төньяҡ Каролина,Хойто Каролина,Хоту Каролина,Цæгат Каролинæ,Штат Паўночная Караліна,Հյուսիսային Կարոլինա,צפון קאראליינע,קרוליינה הצפונית,شمال کارولینا ایالتی,شمالی کارولینا,شمالی کیرولائنا,كارولاينا الشمالية,كارولاينا الشماليه,نارتھ کیرولائنا,کارولینا شومالی,کارولینای شمالی,کارۆلینای باکوور,उत्तर केरोलिना,उत्तर कैरोलिना,उत्तर क्यारोलिना,नर्थ क्यारोलाइना,नर्थ क्यारोलिना,नार्थ केरोलैना,नॉर्थ कॅरोलिना,নর্থ ক্যারোলাইনা,ਉੱਤਰੀ ਕੈਰੋਲੀਨਾ,வட கரொலைனா,ಉತ್ತರ ಕೆರೊಲೀನ,വടക്കൻ കരൊലൈന,รัฐนอร์ทแคโรไลนา,မြောက်ကယ်ရိုလိုင်းနားပြည်နယ်,ჩრდილოეთი კაროლინა,ኖርዝ ካሮላይና,ᑳᕉᓖᓈ ᑐᓄᕕᐊᖅ,ノースカロライナ州,北卡罗来纳州,北卡羅萊納州,노스캐롤라이나 주",35.50069,-80.00032,A,ADM1,US,,NC,,,,8611367,137,140,America/New_York,2011-08-25,No county fips found
4501407,Cross Ledge,Cross Ledge,,39.18011,-75.24713,T,BAR,US,,NJ,,,,0,-6,-9999,America/New_York,2013-10-21,No county fips found
4501659,Elbow of Cross Ledge,Elbow of Cross Ledge,,39.17372,-75.24491,T,BAR,US,,NJ,,,,0,-5,-9999,America/New_York,2013-10-21,No county fips found
4544379,Oklahoma,Oklahoma,"'Okalahoma,Estado de Oklahoma,Halgai Hoteel Hahoodzo,Halgai Hóteel Hahoodzo,Heevahetaneno,Heévȧhetanéno,O-khiet-la-ho-ma,O-khiet-lâ-hò-mâ,OK,Oclahoma,Oclaoma,Oklachoma,Oklahoma,Oklahoma suyu,Oklahomo,Oklakhom,Oklakhoma,Oklakhomae,Oklakhomo,Oklawoma,Oklaxoma,Oklaxoma Shitati,Shtat Aklakhoma,Sooner State,State of Oklahoma,Uoklahuma,Uoklahůma,aklahma,ao ke la he ma zhou,awklahama,awklahma ayalty,awklahwma,okalahoma,okeullahoma ju,oklahoma,oklakoma,okurahoma zhou,rath xo khla ho ma,yۆklaھۆma,Οκλαχόμα,Оклаhома,Оклахом,Оклахомæ,Оклахома,Оклахомо,Штат Аклахома,Օկլահոմա,אוקלהומה,אקלעהאמע,أوكلاهوما,ئوکلاھاما,ئۆکلاھۆما,اوكلاهوما,اوکلاهاما,اوکلاهما ایالتی,اوکلاہوما,اکلاهما,ܐܘܟܠܐܗܘܡܐ,ओक्लाहोमा,ओक्‍लाहोमा,ওকলাহোমা,ওক‌লাহোমা,ਓਕਲਾਹੋਮਾ,ઓક્લાહોમા,ஓக்லகோமா,ఓక్లహోమా,ಒಕ್ಲಹೋಮ,ഒക്‌ലഹോമ,รัฐโอคลาโฮมา,ဥက္ကလာဟိုးမားပြည်နယ်,ოკლაჰომა,ኦክላሆማ,ᎣᎦᎳᎰᎹ,ᐆᑳᓛᓲᒫ,‘Okalahoma,オクラホマ州,奧克拉何馬州,奧克拉荷馬州,오클라호마 주",35.49209,-97.50328,A,ADM1,US,,OK,,,,3547049,369,395,America/Chicago,2016-05-03,No county fips found
4597040,South Carolina,South Carolina,"Carolin-a del Sud,Carolin-a dël Sud,Carolina Huitztlampa,Carolina Huitztlāmpa,Carolina Meridiana,Carolina Meridionale,Carolina Selatan,Carolina Theas,Carolina Yiass,Carolina a Deas,Carolina de Sud,Carolina del Sud,Carolina del Sued,Carolina del Sur,Carolina del Süd,Carolina do Sud,Carolina do Sul,Carolina do Sur,Carolina du Sud,Carolina dû Sud,Caroline du Sud,Carolinn-a do Sud,Cənubi Karolina,De Carolina,Del-Karolina,Dienvidkarolina,Dienvidkarolīna,Dél-Karolina,Estado de Carolina del Sur,Etelae-Carolina,Etelä-Carolina,Gueney Karolina,Guusu Carolina,Gúúsù Carolina,Güney Karolina,Haravayin Karolina,Hego Carolina,Janubiy Karolina,Jenubiy Karolina Shitati,Jizni Karolina,Jižní Karolína,Juzhna Karolina,Juzhnaja Karolina,Juzna Karolina,Južna Karolina,Južná Karolína,Kalolaina Hema,Kantar Karolina,Karolin disid,Karolina Antsimo,Karolina Dheghow,Karolina Poludniowa,Karolina Południowa,Karolinaya Basur,Karolinaya Veroci,Karolînaya Başûr,Karôlina Antsimo,Kechyvalvel Karolina,Kechyvalvel Karoline,Khussar Karolinae,Kuilba Karolina,Louna-Carolina,Lulli-Carolina,Lõuna-Carolina,Mauling Carolina,Nam Carolina,Nam Kha-lo-loi-nap,Nleda anyanwu Karolina,Nleda anyanwu Kàròlina,Notia Karolina,Nàm Khà-lò-lòi-na̍p,Palmetto State,Peitu Karolena,Pietu Karolina,Pietų Karolina,Pivdenna Karolina,Polednowo Karolina,Połedńowo Karolina,Pėitū Karolėna,SC,Saut Carolina,Shtat Paudnjovaja Karalina,Shádiʼááhjí Kééláanah Hahoodzo,Soguruu Karolina,Sooth Carolina,Sor-Carolina,South Carolina,South Carolina suyu,State of South Carolina,Sud-Karolina,Suda Karolino,Sudal Karolina,Sudur-Karolina,Sueued-Carolina,Suid-Carolina,Suthcarolina,Suður-Karólína,Syd Carolina,Sør-Carolina,Súd-Karolina,Süüd-Carolina,Sūþcarolīna,Timog Karolina,UEuelen Karolina,Urda Karolina,Yvy Karolina,dakhani kairolina,daksina kerolina,daksina kyarolina,daksini kerola'ina,jnwb karwlyna ayalty,jnwby karwlyna,jnwby kyrwlayna,karwlayna aljnwbyh,karwlayna aljnwbyt,karwlynay jnwby,nan ka luo lai na zhou,nsayy karwlyna,qrwlyynh hdrwmyt,sa'utha kerolaina,sa'utha kerolina,sa'utha kyarola'ina,sauseukaelollaina ju,sausukaroraina zhou,ten karolaina,Üülen Karolina,Νότια Καρολίνα,Јужна Каролина,Кăнтăр Каролина,Кечывалвел Каролине,Кечӹвӓлвел Каролина,Къилба Каролина,Көньяк Каролина,Оңтүстік Каролина,Південна Кароліна,Соҕуруу Каролина,Урда Каролина,Хуссар Каролинæ,Штат Паўднёвая Караліна,Южна Каролина,Южная Каролина,Өмнә Карелайн,Հարավային Կարոլինա,דרום קאראליינע,קרוליינה הדרומית,جنوب کارولینا ایالتی,جنوبی کارولینا,جنوبی کیرولائنا,ساؤتھ کیرولائنا,كارولاينا الجنوبية,كارولاينا الجنوبيه,نسایی کارؤلینا,کارولینا ھارگە,کارولینای جنوبی,کارۆلینای باشوور,दक्षिण क्यारोलिना,दक्षिणी केरोलाइना,साउथ कॅरोलिना,साउथ केरोलैना,साउथ क्यारोलाइना,সাউথ ক্যারোলাইনা,ਦੱਖਣੀ ਕੈਰੋਲੀਨਾ,தென் கரொலைனா,ದಕ್ಷಿಣ ಕೆರೊಲಿನಾ,തെക്കൻ കരൊലൈന,รัฐเซาท์แคโรไลนา,ཁ་རོ་ལི་ན་ལྷོ་ཕྱོགས།,တောင်ကယ်ရိုလိုင်းနားပြည်နယ်,სამხრეთი კაროლინა,ሳውዝ ካሮላይና,ᑳᕉᓖᓈ ᓂᒋᖅ,サウスカロライナ州,南卡罗来纳州,南卡羅萊納州,사우스캐롤라이나 주",34.00043,-81.00009,A,ADM1,US,,SC,,,,4229842,92,95,America/New_York,2014-08-05,No county fips found
4662168,Tennessee,Tennessee,"Estado de Tennessee,Keneki,Kenekī,Shtat Tehnesi,State of Tennessee,TN,Tanassee,Tenesi,Tenesii Hahoodzo,Tenesio,Tenesis,Tenessi,Tenessì,Tenesī,Tennesia,Tennesie,Tennessee,Tennessee suyu,Tennessi,Tennessi Shitati,Tenèsi,Thien-nap-si,Thièn-na̍p-sî,Ténnéssi Shitati,Ténésii Hahoodzo,Volunteer State,rath thennessi,tainesi,tenas'si,teneshi zhou,tenesi,tenesi ju,tenisi,tennasi,tennici,tian na xi zhou,tnsy,tnsy ayalty,tynsy,tynysy,Τενεσί,Тенеси,Теннесси,Теннессі,Штат Тэнесі,Թենեսի,טנסי,טענעסי,تئنئسی,تئنسی,تنسی,تنسی ایالتی,تينيسى,تينيسي,تێنێسی,ٹینیسی,टेनिसी,टेनेसी,টেনেসি,টেনেসী,ਟੈਨੇਸੀ,ટેનેસી,டென்னிசி,టేనస్సీ,ടെന്നസി,รัฐเทนเนสซี,ཐེན་ནེ་སི།,တင်နက်ဆီပြည်နယ်,ტენესი,ቴነሲ,テネシー州,田納西州,田纳西州,테네시 주",35.75035,-86.25027,A,ADM1,US,,TN,,,,5935099,325,342,America/Chicago,2016-05-03,No county fips found
