geoname_fips,count
16011,4
16013,6
16015,6
16017,21
16019,296
16021,7
16027,601
16029,47
16031,13
16033,4
16035,1
16037,9
16039,20
16041,31
16049,11
16051,2
16053,4
16055,658
16057,591
16061,9
16065,187
16067,53
16069,253
16071,1
16073,15
16075,49
16077,37
16079,17
16083,166
16085,79
16087,42
17001,142
17005,7
17007,37
17009,2
17011,5
17015,1
17017,4
17019,2719
17021,28
17023,1
17025,56
17027,4
17029,322
17031,117956
17033,3
17035,1
17037,466
17041,53
17043,24076
17045,1
17049,10
17051,5
17053,1
17055,3
17057,5
17059,47
17063,31
17065,16
17067,12
17073,60
17075,1
17077,461
17079,4
17081,194
17083,125
17085,2
17087,1
17089,647
17091,24
17093,5
17095,139
17097,2049
17099,114
17101,1
17103,46
17105,134
17107,35
17109,296
17111,735
17113,1019
17115,173
17117,122
17119,1257
17121,43
17123,10
17125,57
17127,1
17129,7
17131,109
17133,335
17135,4
17137,2
17139,17
17141,22
17143,891
17145,22
17149,36
17151,4
17153,27
17157,45
17161,481
17163,1341
17165,33
17167,3124
17169,1
17171,15
17173,12
17177,105
17179,282
17181,1
17183,18
17187,1
17189,1
17191,3
17195,30
17197,989
17199,16
17201,462
17203,164
18001,4
18003,281
18005,47
18007,2
18009,1
18011,39
18013,4
18015,30
18017,3
18019,579
18021,6
18023,162
18027,2
18029,39
18031,2
18033,1118
18035,1321
18037,85
18039,236
18043,862
18045,5
18047,1
18049,5
18051,13
18053,161
18055,10
18057,1113
18059,275
18061,8
18063,116
18065,12
18067,510
18069,28
18071,1
18073,11
18077,77
18081,421
18083,77
18085,406
18087,1
18089,821
18091,63
18093,2
18095,29
18097,15643
18099,148
18101,2
18103,224
18105,3035
18107,64
18109,19
18113,131
18117,4
18119,1
18121,2
18123,4
18127,966
18129,4
18131,5
18133,270
18139,6
18141,2867
18143,15
18145,18
18147,144
18149,14
18151,9
18153,1
18157,1910
18159,16
18163,2431
18165,1
18167,1017
18169,37
18171,2
18173,9
18175,27
18177,90
18179,64
18181,8
18183,3
19003,3
19007,2
19009,13
19011,39
19013,612
19015,15
19017,55
19019,27
19021,13
19023,4
19025,26
19027,72
19029,15
19031,69
19033,158
19035,28
19037,1
19041,113
19043,77
19045,24
19047,18
19049,282
19051,14
19053,46
19055,24
19057,159
19059,6
19061,57
19063,11
19065,11
19067,52
19069,17
19071,3
19073,20
19075,23
19077,35
19079,23
19081,17
19083,48
19085,27
19087,25
19091,4
19093,1
19095,4
19097,13
19099,45
19101,137
19103,1112
19105,27
19107,3
19109,124
19113,997
19115,20
19121,4
19123,75
19125,119
19127,28
19131,2
19135,1
19137,10
19139,158
19141,24
19145,32
19147,36
19149,55
19151,56
19153,4985
19155,94
19157,640
19161,31
19163,932
19165,96
19167,100
19169,1289
19171,65
19175,49
19177,15
19179,36
19181,43
19183,42
19187,186
19189,40
19191,1
19193,596
19197,32
20001,2
20003,2
20005,15
20007,13
20009,12
20011,45
20015,13
20021,11
20025,1
20027,3
20029,14
20031,19
20035,1
20037,125
20041,18
20043,26
20045,1545
20051,267
20053,38
20055,8
20057,30
20059,16
20061,1
20067,98
20073,3
20075,3
20077,2
20079,33
20081,1
20085,9
20087,7
20091,3089
20093,1
20097,35
20099,84
20103,275
20107,5
20111,79
20113,63
20115,3
20117,31
20121,47
20123,52
20125,40
20127,22
20129,2
20131,2
20133,22
20137,92
20139,2
20147,1
20149,46
20151,8
20153,2
20155,43
20159,33
20161,535
20167,8
20169,23
20171,16
20173,2264
20175,16
20177,3283
20181,3
20183,4
20185,3
20189,2
20191,56
20193,95
20201,1
20205,14
20207,1
20209,5251
21001,1
21003,1
21005,34
21007,14
21009,166
21011,1
21013,5
21015,1085
21017,47
21019,199
21021,163
21025,1
21027,1
21029,732
21031,1
21035,167
21037,109
21041,4
21043,10
21045,1
21047,295
21049,138
21059,1927
21065,84
21067,5278
21069,18
21071,17
21073,324
21075,1
21077,1
21079,4
21081,5
21083,143
21085,1
21087,3
21091,1
21093,533
21095,11
21097,31
21101,60
21103,4
21105,1
21107,302
21111,9192
21113,175
21115,5
21117,1291
21119,9
21121,453
21123,1
21125,1083
21127,8
21129,4
21131,12
21133,1
21137,1
21139,21
21141,5
21145,313
21149,1
21151,595
21155,4
21159,1
21161,58
21163,90
21167,432
21169,13
21173,89
21177,53
21179,72
21185,4
21187,4
21191,1
21193,31
21195,50
21197,1
21199,484
21205,367
21207,40
21209,178
21211,2
21217,5
21221,8
21223,109
21225,40
21227,916
21229,62
21231,2
21235,39
21239,136
22001,3
22003,2
22005,467
22009,22
22011,23
22013,114
22015,135
22017,2434
22019,486
22021,2
22027,1
22029,4
22031,4
22033,6367
22035,1
22039,12
22041,6
22045,29
22047,10
22049,1
22051,145
22053,3
22055,2104
22057,22
22059,1
22061,267
22063,353
22065,1
22067,10
22069,54
22071,7097
22073,422
22075,34
22077,6
22079,268
22081,1
22083,4
22085,14
22087,5
22089,11
22093,2
22095,68
22097,34
22099,6
22101,112
22103,1210
22105,499
22109,55
22111,2
22113,13
22115,44
22117,1
22119,4
22121,5
22123,2
22125,5
23001,471
23003,371
23005,4584
23007,56
23009,365
23011,823
23013,214
23015,242
23017,313
23019,2216
23021,75
23023,4
23025,286
23027,45
23029,199
23031,2063
24001,40
24003,6130
24005,6894
24009,141
24011,37
24013,246
24015,162
24017,256
24019,269
24021,450
24023,12
24025,443
24027,778
24029,53
24031,3921
24033,3606
24035,133
24037,473
24039,3
24041,85
24043,696
24045,435
24047,255
24510,13272
25001,151
25003,786
25005,375
25007,3
25009,1883
25011,265
25013,3149
25015,1575
25017,10773
25019,10
25021,33464
25023,696
25025,33747
25027,6759
26003,8
26005,609
26007,135
26009,74
26011,5
26013,43
26015,248
26017,957
26019,3
26021,477
26023,113
26025,514
26027,46
26029,273
26031,5
26033,135
26035,3
26037,90
26039,1
26041,116
26043,134
26045,50
26047,302
26049,2251
26051,20
26053,12
26055,618
26057,38
26059,181
26061,350
26063,218
26065,3125
26067,70
26069,69
26073,685
26075,132
26077,5110
26079,1
26081,1596
26087,74
26089,5
26091,324
26093,423
26095,1
26097,2
26099,1394
26101,64
26103,848
26105,67
26107,372
26109,33
26111,94
26113,1
26115,648
26117,160
26119,2
26121,802
26123,41
26125,33039
26127,9
26129,67
26133,5
26137,1
26139,734
26141,15
26143,145
26145,1728
26147,716
26149,7
26151,17
26153,1
26155,60
26157,48
26159,104
26161,5950
26163,6837
26165,682
27001,11
27003,872
27005,40
27007,156
27009,14
27011,2
27013,1278
27015,203
27017,20
27019,263
27021,13
27023,2
27025,13
27027,206
27029,13
27031,4
27033,9
27035,344
27037,2926
27039,42
27041,79
27043,185
27045,2
27047,4
27049,109
27051,23
27053,17790
27055,10
27057,10
27059,133
27061,6
27063,2
27065,30
27067,126
27069,91
27071,3
27075,3
27079,6
27083,92
27085,82
27087,2
27089,2
27091,318
27093,6
27095,15
27097,11
27099,17
27101,6
27103,341
27105,121
27107,22
27109,1314
27111,370
27113,26
27115,1
27117,2
27119,88
27121,2
27123,4170
27127,2
27129,13
27131,1054
27133,1
27135,1
27137,1597
27139,740
27141,228
27143,1
27145,1533
27147,360
27149,45
27151,1
27153,8
27157,15
27159,47
27161,8
27163,1218
27165,4
27167,6
27169,284
27171,722
27173,34
28001,39
28003,5
28007,2
28011,3
28013,4
28017,2
28019,9
28023,1
28025,3
28027,9
28029,2
28031,4
28033,10
28035,191
28037,30
28039,1
28041,8
28043,67
28045,24
28047,813
28049,4292
28053,4
28057,3
28059,280
28061,1
28071,601
28073,2
28075,14
28079,6
28081,76
28083,11
28085,32
28087,110
28089,82
28091,1
28093,2
28095,4
28097,16
28099,4
28101,1
28105,218
28107,13
28109,3
28111,1
28115,3
28121,56
28123,4
28131,1
28133,5
28135,2
28137,1
28139,43
28143,1
28145,7
28147,1
28149,26
28151,10
28153,5
28155,1
28159,2
28161,1
28163,28
29001,454
29003,24
29005,25
29007,43
29009,2
29011,3
29013,1
29015,2
29019,2008
29021,267
29023,13
29025,3
29027,23
29029,5
29031,272
29037,25
29039,2
29041,2
29043,149
29047,226
29049,16
29051,72
29053,4
29057,1
29059,13
29061,1
29065,2
29067,2
29069,8
29071,520
29073,2
29077,2200
29079,53
29085,1
29087,8
29089,6
29091,8
29095,6049
29097,163
29099,215
29101,180
29103,19
29105,15
29107,19
29109,68
29111,8
29113,12
29115,2
29119,13
29121,27
29123,1
29127,20
29129,91
29131,2
29133,2
29135,25
29143,624
29145,80
29149,2
29151,1
29155,2
29157,64
29159,82
29161,235
29163,3
29165,18
29167,74
29169,22
29173,3
29175,72
29179,3
29181,18
29183,1796
29187,71
29189,3267
29195,2
29199,1
29201,187
29207,35
29209,5
29211,73
29213,102
29215,2
29217,7
29219,98
29221,3
29223,4
29225,6
29229,1
29510,12647
30001,3
30003,2
30009,21
30013,307
30017,8
30019,58
30023,8
30029,392
30031,380
30035,52
30041,53
30043,1
30047,29
30049,667
30053,24
30055,95
30061,1
30063,1035
30067,53
30073,1
30081,5
30083,1
30085,1
30087,2
30089,3
30093,34
30095,1
30097,3
30099,58
30101,5
30105,56
30111,544
31001,10
31013,11
31015,2
31019,443
31023,2
31025,7
31029,1
31033,22
31035,15
31039,7
31043,9
31045,19
31047,6
31053,68
31055,6027
31057,23
31065,50
31067,18
31079,179
31081,33
31093,1
31095,34
31099,2
31101,9
31105,3
31107,1
31109,2630
31111,18
31119,120
31121,2
31127,23
31139,5
31141,48
31151,18
31153,43
31157,165
31159,58
31161,9
31163,3
31177,111
31179,2
31181,26
31185,17
32001,17
32003,9040
32005,84
32007,170
32013,20
32015,1
32019,34
32023,2046
32031,2558
32033,13
32510,198
33001,582
33003,276
33005,334
33007,136
33009,1515
33011,1954
33013,2146
33015,2137
33017,750
33019,6
34001,1028
34003,7183
34005,1162
34007,5121
34009,538
34011,306
34013,89360
34015,523
34017,3980
34019,114
34021,3035
34023,6542
34025,1919
34027,10048
34029,3964
34031,2348
34033,31
34035,1409
34037,231
34039,5415
34041,115
35001,4558
35005,62
35006,7
35007,4
35009,162
35013,602
35015,156
35017,57
35019,14
35023,1
35025,199
35027,62
35028,155
35029,2
35031,16
35033,3
35035,154
35037,59
35039,60
35041,19
35043,167
35045,46
35047,4
35049,513
35051,22
35053,129
35055,50
35057,28
35059,2
35061,47
36001,4119
36003,190
36005,299
36007,1373
36009,150
36011,170
36013,849
36015,353
36017,696
36019,581
36021,146
36023,454
36025,131
36027,3620
36029,11625
36031,63
36033,69
36035,157
36037,42
36039,293
36043,148
36045,448
36047,6106
36049,3
36051,307
36053,387
36055,9939
36057,151
36059,8998
36061,2
36063,257
36065,794
36067,6854
36069,1054
36071,2983
36073,228
36075,366
36077,498
36079,10
36081,9560
36083,1448
36085,1863
36087,171
36089,525
36091,897
36093,710
36095,178
36097,7
36099,9
36101,496
36103,9410
36105,197
36107,4
36109,2109
36111,1061
36113,339
36115,215
36117,638
36119,5230
36121,106
36123,9
37001,756
37003,1
37007,29
37009,197
37013,27
37015,5
37017,88
37019,432
37021,1139
37023,195
37025,1252
37027,16
37029,1
37031,150
37033,3
37035,661
37037,3661
37039,16
37041,5
37043,1
37045,218
37047,32
37049,282
37051,1023
37053,1
37055,67
37057,528
37059,42
37061,8
37063,3916
37065,18
37067,2027
37069,193
37071,742
37073,1
37075,1
37077,147
37079,5
37081,2628
37083,67
37085,85
37087,96
37089,52
37091,46
37093,164
37095,2
37097,398
37099,178
37101,239
37105,213
37107,55
37109,109
37111,33
37113,14
37115,14
37117,115
37119,8261
37121,1
37123,5
37125,207
37127,4369
37129,1410
37131,2
37133,795
37135,1807
37137,32
37139,265
37141,14
37143,3
37145,26
37147,500
37149,1
37151,300
37153,26
37155,238
37157,128
37159,511
37161,7
37163,204
37165,63
37167,313
37169,123
37171,268
37173,18
37175,454
37179,791
37181,189
37183,10903
37185,58
37189,618
37191,385
37193,18
37195,447
37197,234
37199,5
38015,670
38017,1142
38019,54
38021,85
38031,43
38033,8
38035,244
38043,18
38057,69
38059,1
38061,13
38071,81
38073,7
38077,29
38085,4
38089,121
38093,5
38099,104
38101,175
38105,49
39001,123
39003,1323
39005,132
39007,935
39009,1007
39011,437
39013,111
39015,67
39017,2233
39019,2
39021,114
39023,372
39025,605
39027,17
39029,239
39031,35
39033,7
39035,12426
39037,198
39039,215
39041,943
39043,7
39045,187
39047,166
39049,15910
39051,117
39053,17
39055,661
39057,861
39059,42
39061,10927
39063,66
39065,246
39067,1
39069,94
39071,450
39073,124
39075,72
39077,172
39079,114
39081,108
39083,536
39085,331
39087,544
39089,1520
39091,223
39093,1486
39095,3822
39097,7
39099,1642
39101,1691
39103,342
39105,3
39107,100
39109,964
39111,10
39113,4397
39117,35
39119,394
39121,1
39123,53
39125,5
39127,9
39129,271
39131,104
39133,967
39135,92
39137,209
39139,2859
39141,556
39143,310
39145,652
39147,125
39149,148
39151,1687
39153,4198
39155,543
39157,425
39159,654
39161,88
39163,8
39165,1003
39167,223
39169,529
39171,80
39173,840
39175,15
40001,2
40005,3
40009,80
40011,1
40013,74
40015,32
40017,17
40019,23
40021,339
40023,5
40027,244
40031,108
40033,2
40035,56
40037,152
40039,29
40041,14
40043,1
40047,11
40049,5
40051,12
40053,2
40059,1
40061,7
40065,25
40067,1
40069,2
40071,204
40073,401
40075,2
40077,10
40079,15
40081,22
40083,3
40085,3
40087,24
40089,48
40091,3
40097,61
40099,45
40101,31
40103,3
40105,2
40107,4
40109,6471
40111,17
40113,9
40115,5
40117,7
40119,3064
40121,19
40123,68
40125,208
40129,2
40131,21
40133,18
40135,64
40137,69
40139,37
40141,3
40143,4003
40147,2648
40149,6
40151,8
40153,11
41001,35
41003,1438
41005,459
41007,29
41009,1
41011,338
41013,58
41015,3
41017,824
41019,198
41021,3
41023,9
41027,261
41029,842
41031,4
41033,186
41035,95
41037,5
41039,3595
41041,185
41043,1396
41045,5
41047,2472
41051,11985
41053,66
41057,54
41059,44
41061,67
41065,40
41067,5765
41071,110
42001,247
42003,21670
42005,288
42007,137
42009,53
42011,499
42013,465
42015,48
42017,10616
42019,1292
42021,228
42025,243
42027,3464
42029,1667
42031,130
42033,61
42035,78
42037,255
42039,406
42041,1074
42043,5260
42045,2155
42047,427
42049,2674
42051,290
42055,97
42057,1
42059,100
42061,3
42063,617
42065,165
42069,3988
42071,1178
42073,288
42075,157
42077,1728
42079,2650
42081,665
42083,39
42085,513
42087,35
42089,732
42091,6387
42093,5
42095,2904
42097,208
42099,36
42101,28694
42103,154
42105,328
42107,467
42109,10
42111,115
42115,76
42117,315
42119,274
42121,158
42123,40
42125,457
42127,184
42129,873
42131,124
42133,389
44001,7
44003,193
44005,162
44007,13576
44009,879
45001,71
45003,56
45005,10
45007,667
45009,1
45011,29
45013,889
45015,100
45019,2784
45021,6
45023,189
45025,32
45027,24
45029,97
45031,60
45033,14
45035,320
45037,4
45041,625
45043,475
45045,5080
45047,18
45049,1
45051,1148
45053,2
45055,46
45057,5
45059,140
45063,1732
45067,12
45069,6
45071,12
45073,158
45075,126
45077,459
45079,3731
45083,1304
45085,163
45087,4
45089,341
45091,1273
46005,5
46009,1
46011,161
46013,160
46015,33
46021,13
46027,101
46029,22
46035,52
46039,47
46041,28
46051,5
46059,1
46065,73
46067,1
46069,55
46075,1
46077,1
46079,35
46081,54
46083,3
46087,14
46093,2
46099,1450
46101,74
46103,602
46105,33
46109,4
46111,30
46117,14
46125,1
46127,19
46129,10
46135,78
47001,125
47003,252
47005,13
47007,21
47009,1174
47011,342
47013,10
47017,50
47019,1
47021,4
47023,2
47029,26
47031,589
47033,1
47035,101
47037,11778
47039,300
47041,37
47043,314
47045,35
47047,2
47051,365
47053,116
47055,30
47059,9
47063,356
47065,1162
47069,41
47071,5
47073,17
47075,63
47077,1
47081,101
47083,43
47085,7
47087,28
47093,3771
47095,3
47097,100
47099,43
47101,5
47103,3
47105,7
47107,9
47109,2
47111,35
47113,298
47115,29
47117,96
47119,284
47123,41
47125,365
47129,88
47131,2
47133,10
47137,1
47141,401
47143,5
47145,2
47147,19
47149,1290
47151,1
47155,41
47157,8546
47161,1
47163,639
47165,364
47167,1
47169,1
47173,1
47177,124
47179,700
47181,1
47183,63
47185,11
47187,938
47189,458
48001,1
48003,7
48005,5
48007,2
48009,1
48013,17
48015,14
48017,6
48019,1
48021,183
48023,1
48025,51
48027,946
48029,13975
48035,1
48037,181
48039,723
48041,1733
48043,16
48049,3
48051,3
48053,226
48055,16
48057,13
48061,1798
48065,2
48067,3
48071,116
48073,12
48075,3
48079,2
48083,4
48085,17970
48089,46
48091,433
48093,10
48097,53
48099,136
48103,7
48105,1
48111,21
48113,52471
48117,18
48121,1446
48123,6
48125,21
48127,4
48129,1
48133,7
48135,756
48137,8
48139,180
48141,4202
48143,18
48145,5
48147,30
48149,1
48151,1
48153,1
48157,1494
48159,1
48161,189
48163,24
48165,24
48167,454
48169,1
48171,138
48175,1
48177,77
48179,20
48181,525
48183,1097
48185,2
48187,63
48189,2
48193,2
48199,256
48201,27605
48203,12
48209,1817
48211,5
48213,4
48215,2329
48217,24
48219,16
48221,147
48223,10
48225,2
48227,170
48229,6
48231,216
48233,31
48239,15
48241,14
48243,7
48245,1356
48247,1
48249,172
48251,178
48253,1
48255,10
48257,203
48259,15
48265,266
48267,2
48271,4
48273,28
48277,17
48279,2
48281,7
48283,4
48285,1
48287,9
48289,2
48291,71
48293,4
48299,2
48303,2572
48305,9
48307,6
48309,1975
48317,26
48321,25
48323,97
48325,10
48329,830
48331,10
48333,28
48335,1
48337,1
48339,1118
48341,275
48343,2
48347,198
48349,35
48353,1
48355,2029
48361,160
48363,10
48365,9
48367,123
48371,30
48373,17
48375,735
48377,1
48381,93
48383,1
48389,11
48391,4
48395,284
48397,36
48399,3
48401,106
48403,3
48407,8
48409,189
48419,2
48423,506
48425,2
48427,75
48429,2
48435,1
48437,4
48439,6969
48441,346
48445,1
48447,1
48449,9
48451,700
48453,13939
48455,2
48457,1
48459,60
48461,3
48463,96
48465,150
48467,15
48469,102
48471,234
48473,43
48475,7
48477,128
48479,896
48481,182
48485,786
48487,47
48491,2344
48493,12
48495,7
48497,7
48499,59
48503,4
48505,43
48507,3
49003,32
49005,656
49007,14
49011,137
49013,31
49015,74
49017,6
49019,61
49021,145
49027,11
49033,1
49035,14182
49039,54
49041,24
49043,79
49045,13
49049,2765
49051,79
49053,551
49055,2
49057,1900
50001,497
50003,23
50005,38
50007,3354
50011,32
50013,1
50015,68
50017,5
50019,6
50021,50
50023,579
50025,120
50027,223
51001,13
51003,8
51005,1
51007,54
51009,59
51013,1538
51015,11
51017,49
51019,4
51023,9
51025,1
51027,37
51029,2385
51031,4
51033,6
51035,3
51036,1
51037,1
51041,178
51043,1
51045,2
51047,2304
51051,1
51053,13
51059,30065
51061,11
51063,54
51065,56
51067,8
51069,1
51071,55
51073,6
51075,5
51077,3
51079,29
51083,96
51085,75
51087,565
51089,25
51091,1
51093,2
51095,14
51099,61
51101,4
51103,1
51107,37539
51109,3
51113,4
51115,6
51117,208
51119,96
51121,1253
51125,18
51127,1
51131,22
51135,1
51137,60
51139,2
51141,2
51143,1
51145,30
51147,196
51149,3
51153,850
51155,1
51159,146
51161,3
51165,104
51169,109
51171,11
51173,2
51177,802
51179,161
51183,1
51185,56
51187,8
51191,197
51193,22
51195,31
51197,1
51199,2
51510,3347
51520,175
51530,32
51540,6335
51550,36
51570,76
51580,12
51590,65
51595,39
51600,5696
51610,149
51620,11
51630,337
51650,95
51660,627
51670,55
51678,218
51680,278
51683,1562
51685,6
51690,448
51700,308
51710,11210
51720,5
51730,29
51735,2
51740,12
51750,162
51760,5934
51770,2603
51775,126
51790,109
51800,458
51810,822
51820,593
51830,769
51840,87
53001,14
53003,34
53005,692
53007,261
53009,340
53011,2597
53013,32
53015,420
53017,29
53019,7
53021,10
53025,145
53027,302
53029,473
53031,73
53033,61457
53035,952
53037,126
53039,17
53041,99
53043,20
53045,61
53047,34
53049,21
53051,11
53053,4213
53055,89
53057,904
53059,2
53061,3979
53063,3045
53065,30
53067,1979
53069,1
53071,378
53073,1503
53075,584
53077,517
54001,4
54003,172
54005,1
54007,2
54009,1
54011,227
54015,1
54019,1
54021,10
54025,4
54027,87
54029,6
54031,49
54033,1670
54035,2
54037,151
54039,2943
54041,10
54043,13
54045,6
54047,8
54049,118
54051,2
54053,2
54055,254
54057,1
54059,59
54061,696
54065,3
54067,706
54069,121
54071,3
54073,132
54075,29
54077,3
54079,39
54081,24
54083,25
54085,1
54087,4
54089,1
54091,1
54093,59
54097,57
54099,22
54101,1
54103,12
54107,973
55003,20
55005,128
55007,5
55009,1877
55011,19
55013,62
55015,48
55017,23
55019,3
55021,31
55023,166
55025,9088
55027,218
55029,146
55031,68
55033,174
55035,1424
55039,494
55041,3
55043,241
55045,9
55047,3
55049,89
55051,4
55053,10
55055,368
55057,13
55059,1105
55063,1274
55065,6
55067,11
55069,4
55071,269
55073,782
55075,83
55077,27
55079,8318
55081,3
55083,11
55085,312
55087,1711
55089,527
55091,66
55093,345
55095,153
55097,295
55099,25
55101,617
55103,12
55105,998
55107,19
55109,232
55111,475
55113,55
55115,89
55117,539
55119,35
55121,71
55123,87
55125,31
55127,374
55129,2
55131,705
55133,2221
55135,246
55137,84
55139,1110
55141,398
56001,445
56003,44
56005,438
56007,13
56009,3
56013,273
56015,205
56017,1
56019,6
56021,715
56023,1
56025,300
56029,60
56031,4
56033,269
56035,2
56037,322
56039,65
56041,11
56043,3
