geoname_fips,count
13097,16
13099,15
13103,161
13105,26
13107,5
13111,19
13113,9
13115,240
13117,63
13119,3
13121,68811
13123,230
13127,16
13129,78
13133,3
13135,3717
13137,157
13139,445
13141,1
13143,5
13145,2
13147,159
13151,413
13153,20
13157,1468
13163,5
13165,1
13167,1
13169,1
13171,16
13175,153
13177,3
13179,3
13185,135
13187,270
13191,23
13199,1
13205,3
13207,3
13209,5
13211,1
13215,531
13217,8
13219,15
13221,1
13223,1
13225,19
13227,87
13233,8
13235,98
13237,2
13241,1
13243,2
13245,1758
13247,62
13249,1
13251,92
13255,70
13257,18
13259,2
13261,67
13269,43
13273,3
13275,345
13277,65
13281,11
13285,363
13293,92
13295,125
13297,60
13299,53
13301,1
13303,10
13305,2
13309,5
13311,392
13313,762
15001,1167
15003,9129
15007,594
15009,810
16001,3745
16005,189
16009,15
16011,1
16013,8
16015,6
16017,20
16019,321
16021,30
16027,763
16029,48
16031,25
16033,1
16035,6
16037,2
16039,22
16041,19
16043,1
16045,1
16047,1
16049,3
16053,1
16055,768
16057,512
16059,1
16061,4
16065,153
16067,68
16069,224
16071,1
16073,20
16075,80
16077,30
16079,22
16083,135
16085,60
16087,31
17001,104
17003,11
17005,16
17007,27
17009,2
17011,1
17015,1
17017,29
17019,2709
17021,55
17023,1
17025,44
17027,1
17029,510
17031,92106
17033,2
17035,4
17037,368
17041,48
17043,25700
17045,3
17049,3
17051,4
17053,2
17055,1
17057,5
17059,42
17061,2
17063,43
17065,9
17067,65
17069,1
17073,47
17075,5
17077,339
17079,7
17081,231
17083,144
17085,4
17089,525
17091,21
17093,6
17095,107
17097,2133
17099,121
17101,6
17103,56
17105,107
17107,19
17109,261
17111,734
17113,679
17115,342
17117,242
17119,1220
17121,27
17123,10
17125,40
17129,10
17131,65
17133,350
17135,6
17137,8
17139,12
17141,9
17143,1075
17147,3
17149,12
17151,1
17153,4
17155,1
17157,47
17161,409
17163,1123
17165,50
17167,3029
17169,1
17171,18
17173,14
17175,1
17177,62
17179,447
17181,2
17183,30
17185,2
17187,1
17189,1
17191,12
17193,2
17195,26
17197,958
17199,24
17201,554
17203,124
18001,5
18003,224
18005,40
18007,4
18011,35
18013,1
18015,10
18017,3
18019,509
18021,3
18023,122
18027,6
18029,37
18031,3
18033,916
18035,1209
18037,136
18039,214
18041,3
18043,630
18045,7
18047,1
18049,7
18051,14
18053,216
18055,7
18057,1191
18059,178
18061,27
18063,201
18065,22
18067,545
18069,16
18071,4
18073,12
18077,54
18081,509
18083,72
18085,409
18087,2
18089,948
18091,69
18093,3
18095,25
18097,14698
18099,129
18101,2
18103,177
18105,2754
18107,63
18109,15
18113,132
18115,1
18117,8
18119,1
18121,6
18123,2
18127,1004
18129,1
18131,2
18133,333
18137,19
18139,10
18141,2875
18143,25
18145,23
18147,118
18149,13
18151,32
18153,1
18157,1665
18159,24
18163,1897
18165,3
18167,1113
18169,28
18171,2
18173,20
18175,36
18177,73
18179,22
18181,10
18183,10
19003,1
19007,2
19009,1
19011,51
19013,618
19015,43
19017,64
19019,29
19021,7
19023,6
19025,45
19027,66
19029,18
19031,44
19033,155
19035,9
19039,1
19041,82
19043,72
19045,41
19047,5
19049,197
19051,15
19053,61
19055,53
19057,98
19059,9
19061,65
19063,8
19065,3
19067,67
19069,3
19073,23
19075,17
19077,18
19079,31
19081,18
19083,30
19085,25
19087,9
19091,5
19093,2
19095,2
19097,14
19099,47
19101,121
19103,921
19105,26
19107,11
19109,122
19113,705
19115,24
19119,1
19121,3
19123,72
19125,104
19127,28
19129,3
19131,1
19137,9
19139,154
19141,18
19143,1
19145,37
19147,30
19149,75
19151,48
19153,4559
19155,93
19157,759
19161,30
19163,652
19165,63
19167,78
19169,1252
19171,68
19175,64
19177,8
19179,30
19181,13
19183,60
19187,173
19189,43
19191,52
19193,531
19195,1
19197,20
20001,1
20003,1
20005,29
20007,11
20009,14
20011,36
20015,8
20021,2
20025,1
20027,8
20029,20
20031,10
20035,3
20037,135
20041,10
20043,30
20045,1402
20051,194
20053,20
20055,6
20057,40
20059,25
20067,70
20073,4
20075,4
20077,1
20079,31
20085,5
20087,5
20091,2858
20093,1
20097,37
20099,79
20103,303
20107,5
20111,70
20113,49
20115,4
20117,17
20121,60
20123,42
20125,24
20127,32
20129,4
20131,4
20133,13
20135,1
20137,81
20139,7
20147,1
20149,40
20151,9
20153,4
20155,32
20159,26
20161,595
20167,7
20169,20
20171,27
20173,2117
20175,22
20177,2864
20181,4
20183,5
20185,1
20191,38
20193,58
20201,1
20205,22
20207,2
20209,5238
21001,1
21003,4
21005,31
21007,43
21009,185
21013,2
21015,696
21017,37
21019,355
21021,172
21025,4
21029,634
21031,4
21033,2
21035,132
21037,111
21041,1
21043,11
21045,1
21047,164
21049,114
21059,1726
21065,45
21067,3987
21069,38
21071,2
21073,297
21075,2
21077,1
21079,6
21081,4
21083,125
21085,1
21087,1
21089,1
21091,15
21093,853
21095,15
21097,20
21101,35
21107,261
21111,6494
21113,199
21115,1
21117,1082
21119,22
21121,528
21125,829
21127,3
21129,3
21131,5
21133,1
21135,1
21137,6
21139,7
21141,11
21145,358
21151,569
21153,5
21155,9
21157,4
21161,48
21163,101
21167,358
21169,5
21173,59
21175,1
21177,55
21179,94
21183,4
21185,4
21191,17
21193,48
21195,48
21199,121
21205,255
21207,50
21209,162
21211,6
21213,2
21215,1
21217,3
21221,7
21223,23
21225,46
21227,699
21229,50
21233,1
21235,56
21239,97
22001,3
22003,14
22005,448
22007,1
22009,27
22011,27
22013,136
22015,119
22017,2246
22019,532
22021,1
22025,1
22027,1
22029,9
22031,3
22033,5800
22037,3
22039,15
22041,2
22043,1
22045,27
22047,18
22049,1
22051,118
22053,4
22055,2173
22057,33
22059,4
22061,318
22063,300
22067,3
22069,47
22071,7435
22073,318
22075,23
22077,4
22079,285
22081,2
22083,5
22085,7
22087,2
22089,10
22091,1
22093,1
22095,76
22097,31
22099,2
22101,117
22103,1118
22105,628
22109,61
22111,23
22113,25
22115,48
22117,5
22119,1
22121,4
22123,1
22125,8
23001,478
23003,327
23005,4419
23007,51
23009,348
23011,722
23013,237
23015,241
23017,329
23019,2206
23021,48
23023,2
23025,337
23027,46
23029,167
23031,2117
24001,33
24003,6154
24005,7005
24009,100
24011,34
24013,243
24015,222
24017,244
24019,271
24021,440
24023,17
24025,527
24027,675
24029,45
24031,3602
24033,3011
24035,149
24037,406
24039,1
24041,71
24043,664
24045,388
24047,262
24510,12750
25001,234
25003,782
25005,320
25007,5
25009,1314
25011,219
25013,3216
25015,1593
25017,10146
25019,12
25021,32768
25023,668
25025,32386
25027,6083
26003,69
26005,567
26007,117
26009,79
26011,8
26013,12
26015,215
26017,914
26021,420
26023,90
26025,497
26027,21
26029,239
26031,13
26033,109
26035,3
26037,74
26039,1
26041,100
26043,134
26045,50
26047,325
26049,1986
26051,11
26053,6
26055,656
26057,36
26059,178
26061,342
26063,177
26065,2877
26067,54
26069,55
26071,5
26073,560
26075,128
26077,5124
26079,18
26081,1705
26085,1
26087,69
26089,2
26091,338
26093,398
26099,1332
26101,67
26103,903
26105,98
26107,393
26109,18
26111,60
26113,5
26115,596
26117,164
26119,1
26121,661
26123,54
26125,30520
26127,3
26129,37
26133,4
26139,672
26141,2
26143,136
26145,1954
26147,623
26149,10
26151,17
26153,1
26155,96
26157,70
26159,95
26161,5651
26163,6301
26165,598
27001,8
27003,853
27005,31
27007,95
27009,11
27011,2
27013,985
27015,157
27017,23
27019,250
27021,21
27023,2
27025,2
27027,138
27029,5
27031,7
27033,8
27035,318
27037,3012
27039,31
27041,68
27043,117
27045,16
27047,7
27049,175
27051,18
27053,17274
27055,22
27057,21
27059,116
27061,12
27063,1
27065,23
27067,157
27069,60
27075,5
27079,10
27083,111
27085,57
27087,6
27091,312
27093,10
27095,20
27097,6
27099,23
27101,3
27103,274
27105,84
27107,21
27109,1395
27111,355
27113,22
27115,4
27117,1
27119,62
27121,2
27123,3787
27127,5
27129,14
27131,1052
27135,2
27137,1154
27139,637
27141,222
27143,2
27145,1455
27147,360
27149,50
27153,3
27155,1
27157,9
27159,37
27161,9
27163,1423
27165,10
27167,5
27169,299
27171,694
27173,58
28001,38
28003,61
28007,3
28009,1
28011,5
28013,7
28019,11
28023,5
28025,3
28027,7
28029,3
28031,4
28033,17
28035,189
28037,34
28039,3
28041,27
28043,72
28045,15
28047,867
28049,5004
28053,4
28057,24
28059,304
28061,2
28067,2
28069,2
28071,586
28075,14
28079,6
28081,59
28083,9
28085,17
28087,126
28089,97
28091,1
28095,11
28097,20
28099,8
28101,2
28105,196
28107,8
28109,9
28111,2
28113,2
28115,2
28117,2
28121,47
28127,1
28129,1
28131,5
28133,7
28135,1
28137,2
28139,48
28143,6
28145,10
28147,1
28149,42
28151,10
28153,5
28155,3
28159,6
28161,3
28163,30
29001,364
29003,29
29005,15
29007,47
29009,1
29011,2
29015,2
29019,1764
29021,280
29023,18
29025,3
29027,28
29029,8
29031,412
29037,28
29039,2
29041,3
29043,139
29045,1
29047,175
29049,9
29051,71
29053,6
29057,2
29059,11
29061,1
29065,1
29067,1
29069,6
29071,543
29073,1
29075,1
29077,2050
29079,39
29083,2
29085,1
29087,9
29089,5
29091,10
29095,5643
29097,164
29099,236
29101,188
29103,14
29105,19
29107,37
29109,37
29111,10
29113,8
29115,2
29117,1
29119,12
29121,26
29127,53
29129,105
29131,3
29133,1
29135,1
29141,1
29143,490
29145,69
29149,1
29151,2
29153,1
29155,3
29157,32
29159,78
29161,226
29163,3
29165,17
29167,96
29169,23
29173,5
29175,33
29177,1
29179,8
29181,4
29183,1746
29187,123
29189,3341
29195,1
29201,76
29203,1
29207,43
29209,5
29211,71
29213,115
29215,2
29217,3
29219,28
29221,3
29223,2
29225,5
29510,11731
30001,3
30007,1
30009,24
30013,345
30015,3
30017,7
30019,60
30023,5
30029,463
30031,402
30035,34
30041,56
30043,1
30047,24
30049,525
30053,33
30055,113
30061,2
30063,972
30067,53
30077,2
30081,8
30087,2
30089,3
30093,40
30097,2
30099,81
30101,5
30105,104
30111,505
31001,16
31013,2
31015,3
31019,510
31025,5
31029,1
31033,12
31035,5
31037,1
31039,6
31043,10
31045,30
31047,5
31053,123
31055,6242
31057,2
31065,41
31067,16
31079,190
31081,30
31089,3
31095,54
31101,5
31105,6
31107,1
31109,2831
31111,22
31119,105
31121,1
31127,42
31131,1
31139,3
31141,33
31145,3
31151,34
31153,41
31155,2
31157,123
31159,70
31161,5
31177,145
31179,6
31181,31
31185,47
32001,20
32003,9521
32005,86
32007,170
32011,1
32013,26
32019,28
32021,3
32023,2276
32031,2386
32033,5
32510,233
33001,558
33003,392
33005,360
33007,88
33009,1122
33011,1956
33013,2026
33015,2193
33017,884
33019,1
34001,1147
34003,6959
34005,1175
34007,5928
34009,458
34011,261
34013,87346
34015,450
34017,3827
34019,102
34021,3014
34023,6216
34025,1745
34027,8453
34029,3800
34031,2359
34033,106
34035,2075
34037,212
34039,6797
34041,104
35001,4583
35005,24
35006,11
35007,2
35009,105
35013,610
35015,97
35017,75
35019,27
35025,291
35027,74
35028,121
35029,1
35031,12
35033,3
35035,137
35037,16
35039,86
35041,35
35043,223
35045,50
35047,5
35049,528
35051,25
35053,98
35055,40
35057,22
35059,12
35061,40
36001,3989
36003,181
36005,246
36007,1448
36009,149
36011,143
36013,807
36015,167
36017,784
36019,521
36021,158
36023,273
36025,68
36027,3693
36029,14364
36031,58
36033,71
36035,220
36037,212
36039,300
36043,167
36045,574
36047,6149
36049,2
36051,399
36053,411
36055,10119
36057,196
36059,8591
36061,5
36063,433
36065,1157
36067,6885
36069,799
36071,3473
36073,237
36075,354
36077,393
36079,8
36081,10119
36083,1608
36085,1707
36087,133
36089,429
36091,826
36093,837
36095,176
36097,37
36099,15
36101,439
36103,8875
36105,253
36107,3
36109,1900
36111,1319
36113,432
36115,211
36117,586
36119,5023
36121,112
36123,8
37001,1024
37003,2
37007,42
37009,180
37011,3
37013,15
37015,1
37017,96
37019,589
37021,992
37023,294
37025,1190
37027,7
37029,2
37031,98
37033,5
37035,552
37037,4363
37039,5
37041,7
37043,2
37045,272
37047,36
37049,234
37051,1324
37053,1
37055,54
37057,422
37059,127
37061,6
37063,3812
37065,10
37067,2046
37069,183
37071,579
37073,1
37075,3
37077,127
37079,2
37081,2706
37083,76
37085,116
37087,58
37089,47
37091,38
37093,153
37095,1
37097,660
37099,169
37101,170
37105,172
37107,54
37109,170
37111,31
37113,18
37115,22
37117,144
37119,8676
37121,1
37123,2
37125,205
37127,5185
37129,1478
37133,817
37135,1795
37137,11
37139,244
37141,10
37143,3
37145,46
37147,468
37149,1
37151,350
37153,31
37155,218
37157,78
37159,443
37161,3
37163,103
37165,50
37167,272
37169,122
37171,342
37173,14
37175,342
37179,860
37181,247
37183,11250
37185,49
37189,506
37191,282
37193,16
37195,371
37197,233
37199,16
38015,785
38017,1137
38019,64
38021,99
38031,64
38033,5
38035,288
38043,36
38045,1
38057,49
38061,9
38071,79
38073,3
38077,72
38085,9
38089,140
38093,3
38099,85
38101,234
38105,80
39001,43
39003,1274
39005,134
39007,837
39009,838
39011,332
39013,84
39015,28
39017,2042
39019,6
39021,160
39023,351
39025,761
39027,22
39029,332
39031,41
39033,8
39035,12664
39037,164
39039,207
39041,761
39043,15
39045,204
39047,140
39049,14556
39051,62
39053,16
39055,671
39057,806
39059,45
39061,8129
39063,288
39065,246
39067,1
39069,77
39071,383
39073,106
39075,80
39077,298
39079,61
39081,138
39083,454
39085,449
39087,448
39089,848
39091,182
39093,1467
39095,3968
39097,3
39099,1546
39101,695
39103,390
39105,4
39107,103
39109,823
39111,10
39113,4107
39117,38
39119,489
39123,90
39125,25
39127,5
39129,237
39131,82
39133,1127
39135,87
39137,159
39139,2200
39141,532
39143,474
39145,630
39147,189
39149,303
39151,1749
39153,4928
39155,590
39157,442
39159,476
39161,74
39163,3
39165,822
39167,174
39169,477
39171,95
39173,838
39175,87
40001,2
40005,4
40009,121
40011,3
40013,29
40015,26
40017,16
40019,34
40021,319
40023,3
40027,189
40029,1
40031,106
40033,2
40035,50
40037,112
40039,36
40041,11
40043,2
40045,4
40047,7
40049,8
40051,11
40053,3
40055,1
40057,1
40059,1
40061,5
40063,9
40065,24
40067,1
40069,5
40071,211
40073,525
40077,6
40079,16
40081,20
40083,4
40085,2
40087,11
40089,29
40091,1
40093,3
40095,1
40097,46
40099,43
40101,33
40103,3
40105,5
40107,7
40109,6594
40111,14
40113,22
40115,4
40117,1
40119,2735
40121,13
40123,95
40125,217
40127,4
40129,4
40131,35
40133,25
40135,34
40137,53
40139,26
40141,2
40143,3821
40147,2769
40149,4
40151,1
40153,15
41001,37
41003,1293
41005,447
41007,33
41011,321
41013,25
41015,7
41017,862
41019,217
41021,8
41023,5
41027,177
41029,779
41031,3
41033,165
41035,121
41037,5
41039,3797
41041,156
41043,1355
41045,5
41047,2707
41049,1
41051,12368
41053,90
41057,57
41059,37
41061,40
41065,22
41067,5957
41071,98
42001,252
42003,19854
42005,309
42007,148
42009,58
42011,639
42013,426
42015,41
42017,10532
42019,1291
42021,185
42025,267
42027,3028
42029,1594
42031,132
42033,62
42035,100
42037,229
42039,449
42041,979
42043,4981
42045,2478
42047,192
42049,2290
42051,369
42053,1
42055,102
42057,1
42059,82
42061,4
42063,641
42065,62
42069,4241
42071,1184
42073,276
42075,154
42077,1352
42079,2445
42081,1383
42083,34
42085,661
42087,43
42089,714
42091,6213
42093,6
42095,2686
42097,292
42099,60
42101,28768
42103,115
42105,227
42107,489
42109,7
42111,103
42115,80
42117,327
42119,240
42121,120
42123,36
42125,513
42127,222
42129,864
42131,108
42133,427
44001,93
44003,162
44005,133
44007,12268
44009,986
45001,106
45003,112
45005,7
45007,662
45009,1
45011,26
45013,897
45015,172
45019,2722
45021,7
45023,195
45025,61
45027,8
45029,170
45031,118
45033,12
45035,597
45037,1
45039,1
45041,626
45043,426
45045,5122
45047,8
45049,1
45051,1078
45055,105
45057,4
45059,99
45063,1809
45067,10
45069,3
45071,13
45073,71
45075,132
45077,369
45079,3585
45083,1217
45085,204
45087,3
45089,506
45091,1140
46005,10
46009,1
46011,167
46013,155
46015,22
46021,8
46027,62
46029,41
46035,54
46039,50
46041,4
46045,1
46051,4
46059,1
46065,53
46069,55
46075,1
46079,40
46081,93
46083,5
46087,14
46093,3
46099,1271
46101,60
46103,511
46105,49
46109,6
46111,34
46117,8
46125,1
46127,21
46129,2
46135,97
47001,114
47003,518
47005,11
47007,39
47009,1220
47011,311
47013,5
47017,46
47021,5
47023,1
47029,22
47031,439
47033,1
47035,86
47037,10891
47039,207
47041,68
47043,256
47045,43
47047,5
47049,1
47051,346
47053,32
47055,56
47057,2
47059,9
47063,305
47065,1053
47069,47
47071,8
47073,19
47075,9
47077,2
47079,1
47081,87
47083,44
47085,5
47087,19
47089,2
47093,3821
47097,70
47099,49
47101,5
47103,2
47105,7
47107,7
47109,2
47111,15
47113,220
47115,87
47117,92
47119,298
47123,41
47125,418
47129,44
47131,3
47133,21
47141,358
47143,7
47145,1
47147,18
47149,1518
47155,51
47157,9288
47161,1
47163,741
47165,578
47173,2
47177,147
47179,686
47181,4
47183,30
47185,16
47187,1033
47189,452
48001,1
48003,16
48005,6
48007,2
48009,1
48013,16
48015,18
48017,3
48019,4
48021,157
48023,1
48025,39
48027,766
48029,11354
48031,1
48035,1
48037,282
48039,1323
48041,1685
48043,10
48049,8
48051,6
48053,182
48055,22
48057,2
48061,1843
48065,1
48067,2
48069,1
48071,159
48073,5
48075,3
48077,1
48079,6
48083,3
48085,14125
48089,26
48091,426
48093,9
48097,62
48099,111
48103,1
48111,22
48113,51234
48117,7
48121,1244
48123,2
48125,15
48127,3
48129,4
48133,8
48135,692
48137,6
48139,135
48141,3967
48143,8
48145,4
48147,40
48149,14
48157,2126
48159,4
48161,296
48163,21
48165,25
48167,819
48169,1
48171,147
48175,2
48177,41
48179,13
48181,493
48183,1062
48185,3
48187,61
48189,1
48191,1
48193,2
48199,185
48201,30189
48203,6
48209,1674
48211,7
48213,7
48215,1831
48217,23
48219,25
48221,102
48223,14
48225,4
48227,256
48231,175
48233,34
48239,11
48241,11
48243,9
48245,1122
48247,3
48249,115
48251,392
48255,9
48257,183
48259,19
48265,211
48267,1
48271,2
48273,40
48277,16
48281,5
48283,2
48285,2
48287,7
48289,1
48291,54
48303,2338
48305,8
48307,10
48309,1884
48313,3
48317,18
48321,17
48323,93
48325,6
48327,1
48329,833
48331,6
48333,51
48337,1
48339,1110
48341,389
48343,1
48347,207
48349,36
48353,3
48355,1841
48361,130
48363,7
48365,5
48367,140
48371,16
48373,13
48375,633
48379,1
48381,77
48389,4
48391,1
48395,246
48397,47
48399,5
48401,100
48403,1
48407,7
48409,184
48415,2
48417,1
48419,5
48423,419
48425,1
48427,55
48429,1
48435,3
48437,2
48439,6873
48441,547
48445,8
48449,7
48451,570
48453,12568
48455,1
48457,2
48459,54
48461,2
48463,82
48465,156
48467,13
48469,108
48471,149
48473,46
48475,8
48477,168
48479,752
48481,264
48485,611
48487,12
48491,1805
48493,10
48495,1
48497,9
48499,81
48501,2
48503,4
48505,20
48507,1
49003,46
49005,693
49007,8
49011,145
49013,58
49015,57
49017,6
49019,52
49021,134
49023,1
49025,2
49027,19
49035,16218
49039,73
49041,27
49043,71
49045,36
49049,3012
49051,53
49053,509
49055,1
49057,1710
50001,437
50003,27
50005,37
50007,3081
50011,31
50015,64
50017,6
50019,9
50021,44
50023,518
50025,144
50027,290
51001,13
51003,11
51007,25
51009,69
51013,1349
51015,12
51017,13
51019,2
51023,4
51025,4
51027,7
51029,2666
51031,15
51033,7
51035,8
51036,2
51037,3
51041,144
51043,1
51045,6
51047,2151
51053,7
51059,20471
51061,10
51063,79
51065,45
51067,10
51069,5
51071,37
51073,5
51075,2
51077,4
51079,56
51083,83
51085,102
51087,690
51089,8
51091,1
51093,2
51095,19
51099,89
51101,2
51107,32413
51109,7
51113,3
51115,12
51117,201
51119,23
51121,1202
51125,15
51127,1
51131,3
51137,53
51139,1
51141,2
51145,23
51147,209
51149,1
51153,938
51155,3
51157,2
51159,106
51161,3
51165,120
51167,3
51169,53
51171,2
51173,6
51175,1
51177,393
51179,199
51181,1
51183,1
51185,46
51187,16
51191,186
51193,8
51195,27
51197,1
51199,1
51510,3286
51515,1
51520,138
51530,20
51540,6234
51550,27
51570,132
51580,6
51590,91
51595,44
51600,6040
51610,90
51620,3
51630,256
51640,2
51650,85
51660,646
51670,55
51678,169
51680,305
51683,1744
51685,3
51690,390
51700,327
51710,10798
51720,1
51730,31
51740,6
51750,151
51760,5556
51770,2455
51775,99
51790,121
51800,419
51810,598
51820,541
51830,598
51840,94
53001,7
53003,63
53005,592
53007,339
53009,316
53011,2410
53013,80
53015,554
53017,36
53019,11
53021,9
53025,67
53027,257
53029,303
53031,77
53033,60115
53035,980
53037,128
53039,32
53041,101
53043,12
53045,44
53047,35
53049,32
53051,8
53053,3946
53055,73
53057,900
53059,4
53061,4088
53063,2835
53065,42
53067,1849
53069,1
53071,427
53073,1573
53075,494
53077,542
54001,8
54003,270
54011,224
54013,1
54015,1
54019,3
54021,3
54025,2
54027,97
54029,3
54031,49
54033,1708
54035,3
54037,129
54039,3080
54041,13
54043,28
54045,7
54047,17
54049,125
54053,1
54055,264
54059,41
54061,707
54063,4
54065,12
54067,817
54069,164
54071,6
54073,153
54075,34
54079,39
54081,11
54083,37
54093,62
54095,1
54097,14
54099,23
54101,1
54103,5
54107,878
55003,13
55005,117
55007,4
55009,1529
55011,17
55013,49
55015,28
55017,53
55019,1
55021,37
55023,118
55025,8747
55027,215
55029,128
55031,51
55033,151
55035,1298
55037,1
55039,540
55041,1
55043,301
55045,12
55047,4
55049,79
55051,7
55053,5
55055,320
55057,12
55059,990
55063,1427
55065,5
55067,6
55069,1
55071,243
55073,739
55075,118
55077,37
55079,7023
55081,7
55083,25
55085,265
55087,1894
55089,438
55091,31
55093,267
55095,143
55097,329
55099,28
55101,678
55103,14
55105,1061
55107,11
55109,254
55111,546
55113,33
55115,82
55117,446
55119,39
55121,111
55123,91
55125,7
55127,340
55129,2
55131,496
55133,2477
55135,262
55137,56
55139,1081
55141,330
56001,359
56003,39
56005,388
56007,9
56009,10
56013,247
56015,248
56019,9
56021,654
56023,3
56025,251
56029,107
56031,2
56033,338
56037,232
56039,50
56041,8
56043,3
